video_id,sentiment_score,primary_emotion,rhetorical_mode,authenticity_score,controversy_potential,source
7562153251269807391,0.7,anticipation,informative,0.8,0.1,claude_realtime
7563091589497883959,0.7,anticipation,informative,0.8,0.1,claude_realtime
7563306822334024990,0.8,anticipation,persuasive,0.7,0.1,claude_realtime
7563378517111573791,0.6,anticipation,entertaining,0.7,0.2,claude_realtime
7563426165592001822,0.7,joy,entertaining,0.8,0.1,claude_realtime
7563718327986588959,0.7,anticipation,informative,0.8,0.1,claude_realtime
7564175405725404430,0.8,joy,informative,0.7,0.1,claude_realtime
7564468875773938974,0.7,joy,informative,0.8,0.2,claude_realtime
7564596669728230687,0.7,surprise,entertaining,0.8,0.4,claude_realtime
7564741631606328606,0.1,anticipation,informative,0.7,0.3,claude_realtime
7565122699228466463,0.8,trust,informative,0.8,0.1,claude_realtime
7565956177637559582,0.85,joy,entertaining,0.8,0.1,claude_realtime
7566313802103360782,0.8,joy,entertaining,0.7,0.1,claude_realtime
7566432035284192525,0.1,anticipation,informative,0.6,0.0,claude_realtime
7566749790990568735,0.8,trust,informative,0.7,0.1,claude_realtime
7566975430247370015,0.8,anticipation,informative,0.7,0.1,claude_realtime
7569359486905863437,0.1,trust,informative,0.8,0.2,claude_realtime
7569584757680442655,0.7,anticipation,informative,0.8,0.1,claude_realtime
7570065226947677471,0.8,joy,entertaining,0.8,0.1,claude_realtime
7571172408321772831,0.7,anticipation,informative,0.8,0.1,claude_realtime
7571215705748557086,0.6,joy,entertaining,0.8,0.1,claude_realtime
7571859258501909790,0.8,anticipation,informative,0.6,0.1,claude_realtime
7571908785866837278,-0.3,trust,informative,0.8,0.7,claude_realtime
7572558483288067359,0.7,anticipation,entertaining,0.8,0.1,claude_realtime
7573127264959794463,0.1,anticipation,entertaining,0.8,0.6,claude_realtime
7573749042002283807,0.3,trust,informative,0.8,0.1,claude_realtime
7574046185816722719,0.7,anticipation,informative,0.7,0.1,claude_realtime
7574504042378824990,0.7,anticipation,informative,0.8,0.1,claude_realtime
7574527869972499767,0.8,anticipation,informative,0.6,0.3,claude_realtime
MS4wLjABAAAAdDI4PT6wT3JBux7IgDLkmvsdX-xGzQxSaI3yt7kOKCgT44krV43qE-PrWpNmdU8h,0.0,neutral,informative,0.5,0.0,claude_realtime
7564943105418431757,0.8,joy,entertaining,0.4,0.1,claude_realtime
7565268299345349901,0.7,anticipation,persuasive,0.3,0.1,claude_realtime
7565318323722931470,0.7,joy,entertaining,0.6,0.1,claude_realtime
7565723340585946423,0.7,joy,entertaining,0.6,0.3,claude_realtime
7566015526535810318,0.7,anticipation,persuasive,0.4,0.1,claude_realtime
7566060087446342926,0.8,anticipation,entertaining,0.7,0.1,claude_realtime
7566384930159152397,0.8,joy,entertaining,0.7,0.1,claude_realtime
7566430779064978743,0.7,joy,entertaining,0.4,0.2,claude_realtime
7566767379586354446,0.8,joy,entertaining,0.7,0.1,claude_realtime
7566826841642667278,0.8,joy,entertaining,0.6,0.1,claude_realtime
7567138817715768589,0.8,joy,entertaining,0.6,0.1,claude_realtime
7567171468505763085,0.7,joy,entertaining,0.4,0.1,claude_realtime
7567492554313239863,0.8,joy,entertaining,0.7,0.1,claude_realtime
7567544866385792269,0.8,joy,entertaining,0.4,0.1,claude_realtime
7567867776732335415,0.7,joy,entertaining,0.4,0.1,claude_realtime
7568257591390899511,0.8,joy,entertaining,0.4,0.1,claude_realtime
7568304828976221495,0.7,joy,entertaining,0.4,0.1,claude_realtime
7568645418427452685,0.8,joy,entertaining,0.7,0.1,claude_realtime
7568684092254883086,0.7,joy,entertaining,0.4,0.1,claude_realtime
7569005135423212855,0.8,joy,entertaining,0.7,0.1,claude_realtime
7569051156094242062,0.8,joy,entertaining,0.6,0.1,claude_realtime
7569376160740658487,0.8,joy,entertaining,0.6,0.1,claude_realtime
7569412500077186317,0.8,joy,entertaining,0.6,0.1,claude_realtime
7569758402625211661,0.8,joy,entertaining,0.5,0.1,claude_realtime
7569784828812381454,0.8,joy,entertaining,0.6,0.1,claude_realtime
7570113281914899726,0.8,joy,entertaining,0.4,0.1,claude_realtime
7570156589911411982,0.8,joy,entertaining,0.3,0.1,claude_realtime
7570478088312638734,0.7,anticipation,persuasive,0.3,0.1,claude_realtime
7570537095354158391,0.8,joy,entertaining,0.6,0.1,claude_realtime
7570855390506650893,0.8,joy,entertaining,0.4,0.1,claude_realtime
7570895487595728142,0.8,joy,entertaining,0.4,0.1,claude_realtime
7571235851808558349,0.8,joy,entertaining,0.6,0.1,claude_realtime
7571282973799025933,0.7,joy,entertaining,0.4,0.1,claude_realtime
7571589238890810638,0.8,joy,entertaining,0.4,0.1,claude_realtime
7571644295766215991,0.8,joy,entertaining,0.6,0.1,claude_realtime
7571971704277273911,0.8,joy,entertaining,0.7,0.1,claude_realtime
7572012823455206669,0.8,joy,entertaining,0.7,0.1,claude_realtime
7572341936867052855,0.7,joy,entertaining,0.4,0.3,claude_realtime
7572383916313644301,0.7,joy,entertaining,0.6,0.1,claude_realtime
7572729178798165262,0.7,joy,entertaining,0.4,0.1,claude_realtime
7572802554241879309,0.7,joy,entertaining,0.6,0.1,claude_realtime
7573085364416531726,0.8,joy,entertaining,0.4,0.1,claude_realtime
7573146827533421879,0.6,joy,entertaining,0.4,0.4,claude_realtime
7573457899070950669,0.8,joy,entertaining,0.6,0.1,claude_realtime
7573496882555637006,0.8,joy,entertaining,0.4,0.1,claude_realtime
7573823760864726285,0.8,joy,entertaining,0.6,0.1,claude_realtime
7573879020929010999,0.8,joy,entertaining,0.4,0.1,claude_realtime
7574185492460113207,0.8,joy,entertaining,0.4,0.1,claude_realtime
7574259160452238606,0.7,joy,entertaining,0.4,0.1,claude_realtime
7574565813542292750,0.8,joy,entertaining,0.7,0.1,claude_realtime
MS4wLjABAAAAyJ48mheORupWP4RYg54n76Ea1h0DEThdBBLkl0Gx875cNV1EEOzfcORY6LSug2p3,0.0,neutral,entertaining,0.5,0.0,claude_realtime
7570087280501722382,0.7,anticipation,informative,0.8,0.2,claude_realtime
7570353356141497614,0.85,joy,informative,0.95,0.2,claude_realtime
7570366524565802253,0.8,joy,informative,0.8,0.1,claude_realtime
7570369975781821709,0.8,joy,informative,0.9,0.1,claude_realtime
7570513058003520781,0.8,joy,informative,0.8,0.2,claude_realtime
7570515553593380109,0.8,joy,informative,0.8,0.1,claude_realtime
7570554522553109774,0.8,anticipation,entertaining,0.85,0.1,claude_realtime
7570907887237664013,0.8,joy,entertaining,0.8,0.2,claude_realtime
7570908914967923982,0.8,anticipation,informative,0.8,0.1,claude_realtime
7571137994908863757,0.9,joy,informative,0.8,0.1,claude_realtime
7571138594484555022,0.9,joy,entertaining,0.8,0.1,claude_realtime
7571139230982753549,0.9,joy,entertaining,0.8,0.1,claude_realtime
7571141088493210935,0.8,joy,informative,0.9,0.1,claude_realtime
7571141835310075149,0.8,anticipation,informative,0.9,0.1,claude_realtime
7571177902725664055,0.8,anticipation,entertaining,0.7,0.2,claude_realtime
7571350935079898382,0.8,anticipation,informative,0.9,0.1,claude_realtime
7571475812319382798,0.85,joy,informative,0.9,0.1,claude_realtime
7571892460859723021,0.8,anticipation,informative,0.7,0.1,claude_realtime
7571917048234741047,0.8,joy,informative,0.9,0.2,claude_realtime
7572015840296537399,0.9,joy,informative,0.9,0.05,claude_realtime
7572215187105762574,0.8,anticipation,informative,0.8,0.3,claude_realtime
7572219842799881527,0.9,anticipation,entertaining,0.8,0.0,claude_realtime
7572255992101047565,0.8,anticipation,informative,0.8,0.1,claude_realtime
7572313903674264845,0.8,anticipation,informative,0.8,0.1,claude_realtime
7572362600034372877,0.8,joy,entertaining,0.7,0.1,claude_realtime
7572420691065081101,0.85,joy,informative,0.8,0.1,claude_realtime
7572613331794644238,0.8,joy,informative,0.8,0.1,claude_realtime
7572641725143977229,0.8,joy,informative,0.9,0.1,claude_realtime
7572643064884301070,0.7,trust,informative,0.8,0.1,claude_realtime
7572644202052357389,0.7,trust,informative,0.8,0.1,claude_realtime
7572647563774528782,0.8,joy,informative,0.9,0.1,claude_realtime
7573042402349370637,0.9,joy,entertaining,0.8,0.1,claude_realtime
7573123849923939598,0.8,joy,informative,0.9,0.1,claude_realtime
7573125440856968461,0.8,joy,informative,0.9,0.1,claude_realtime
7573161890982055181,0.9,joy,entertaining,0.85,0.1,claude_realtime
7573174522002656526,0.9,joy,informative,0.8,0.1,claude_realtime
7540511235050081549,0.65,surprise,entertaining,0.6,0.35,claude_batch
7541256691313020174,0.65,joy,entertaining,0.75,0.1,claude_batch
7541412111818312991,-0.35,sadness,entertaining,0.8,0.15,claude_batch
7543461671449283871,0.15,anticipation,entertaining,0.65,0.35,claude_batch
7543854805979041055,-0.75,anger,informative,0.65,0.85,claude_batch
7546328218396052767,-0.85,sadness,informative,0.75,0.85,claude_batch
7547166338192608542,0.75,joy,entertaining,0.7,0.35,claude_batch
7548788935753993486,0.75,joy,entertaining,0.85,0.05,claude_batch
7549039146786983198,-0.35,sadness,inspirational,0.82,0.15,claude_batch
7550886860134829343,-0.75,anger,informative,0.7,0.85,claude_batch
7551216956808940831,0.15,anticipation,entertaining,0.5,0.75,claude_batch
7551536218970836255,0.85,anticipation,entertaining,0.75,0.05,claude_batch
7552758956964334879,0.35,anticipation,inspirational,0.75,0.05,claude_batch
7552759727709572383,0.15,surprise,entertaining,0.55,0.65,claude_batch
7553116928282332447,-0.65,surprise,entertaining,0.4,0.75,claude_batch
7554254102864121118,0.15,surprise,entertaining,0.4,0.15,claude_batch
7556386100009241887,-0.95,sadness,informative,0.8,0.85,claude_batch
7558708370559995167,-0.15,anticipation,entertaining,0.75,0.25,claude_batch
7559378732138515743,0.0,unknown,unknown,0.0,0.0,claude_batch
7561271110231182623,-0.65,surprise,entertaining,0.5,0.55,claude_batch
7561549431586196767,-0.95,disgust,informative,0.85,0.85,claude_batch
7563328684581489951,0.82,joy,entertaining,0.75,0.15,claude_batch
7563420176364997919,0.35,surprise,entertaining,0.55,0.25,claude_batch
7563723651447639351,-0.75,sadness,informative,0.8,0.72,claude_batch
7565924094470802718,-0.35,surprise,entertaining,0.65,0.35,claude_batch
7566471758488849694,-0.85,sadness,informative,0.85,0.65,claude_batch
7567592577793346846,0.75,joy,entertaining,0.7,0.15,claude_batch
7567602897165257998,0.85,joy,entertaining,0.72,0.05,claude_batch
7567925895244057911,0.85,joy,inspirational,0.8,0.05,claude_batch
7568930365616721183,-0.35,fear,informative,0.8,0.65,claude_batch
7569074393490443550,0.85,joy,informative,0.75,0.55,claude_batch
7572207905580076302,0.1,anticipation,informative,0.75,0.65,claude_batch
7572753590729624887,-0.35,sadness,entertaining,0.75,0.15,claude_batch
7573194134559673655,-0.95,sadness,informative,0.85,0.65,claude_batch
7574260883866635551,0.75,joy,entertaining,0.5,0.65,claude_batch
MS4wLjABAAAAavvQkaTJ4UpkkImCbngtmmLzlOAMRoeX_nrms-so-g-PGrjm8oW2,0.0,unknown,unknown,0.0,0.0,claude_batch
7523230677223918878,0.88,joy,informative|entertaining,0.75,0.05,claude_batch
7524897598969302303,0.85,joy,persuasive,0.35,0.1,claude_batch
7525076558147636510,0.85,joy,informative,0.78,0.05,claude_batch
7528043333000760607,0.85,joy,entertaining,0.65,0.05,claude_batch
7528531792974957854,0.85,joy,persuasive,0.65,0.05,claude_batch
7529187815075155231,0.85,joy,informative,0.78,0.02,claude_batch
7530060532171263262,0.85,joy,persuasive,0.55,0.05,claude_batch
7530109590592130334,0.82,joy,entertaining,0.78,0.05,claude_batch
7530267708118551839,0.92,joy,informative|persuasive|entertaining,0.78,0.05,claude_batch
7530777484552408351,0.82,joy,persuasive,0.45,0.15,claude_batch
7531397317732158750,0.92,joy,persuasive,0.78,0.05,claude_batch
7532671324666285343,0.92,joy,persuasive,0.7,0.05,claude_batch
7533996536091430174,0.92,joy,persuasive,0.75,0.05,claude_batch
7534558100003605790,0.92,joy,entertaining,0.72,0.05,claude_batch
7535290698849996062,0.85,joy,persuasive_entertaining,0.7,0.05,claude_batch
7535997593852071199,0.85,anticipation,informative|persuasive|inspirational,0.72,0.05,claude_batch
7537091221135592734,0.85,joy,persuasive,0.65,0.05,claude_batch
7538185568765725983,0.75,joy,informative,0.72,0.05,claude_batch
7541212848752545055,0.85,joy,persuasive,0.72,0.05,claude_batch
7541782473177402655,0.85,joy,informative,0.72,0.05,claude_batch
7542627508605177119,0.82,joy,persuasive,0.55,0.15,claude_batch
7543458129787260190,0.85,joy,informative|persuasive|entertaining,0.72,0.02,claude_batch
7544389240101031199,0.82,joy,entertaining,0.75,0.05,claude_batch
7546236355039268127,0.85,joy,informative,0.78,0.05,claude_batch
7548243983751777566,0.85,joy,persuasive,0.68,0.05,claude_batch
7549556831811636511,0.92,joy,informative,0.75,0.05,claude_batch
7551215243544890654,0.82,joy,entertaining,0.78,0.05,claude_batch
7551804002027965727,0.82,joy,persuasive,0.55,0.1,claude_batch
7552555263933304095,0.85,anticipation,informative,0.75,0.02,claude_batch
7552664457609022751,0.82,joy,persuasive,0.35,0.15,claude_batch
7552913749884030239,0.85,joy,persuasive|entertaining,0.7,0.05,claude_batch
7553454783152131359,0.85,joy,informative,0.8,0.05,claude_batch
7555705057782549791,0.88,joy,informative_persuasive,0.82,0.05,claude_batch
7556435414895152415,0.85,joy,informative_persuasive_entertaining,0.72,0.05,claude_batch
7556786470527257887,0.85,joy,informative,0.78,0.05,claude_batch
7558252809599126815,0.92,joy,persuasive_entertaining,0.78,0.05,claude_batch
7562175810602323231,0.85,joy,entertaining,0.72,0.0,claude_batch
7563079185065987359,0.82,joy,persuasive,0.55,0.05,claude_batch
7563858329215192350,0.85,joy,inspirational,0.78,0.05,claude_batch
7565161699649522975,0.85,joy,informative|persuasive,0.72,0.05,claude_batch
7565217077611547935,0.85,joy,entertaining,0.75,0.05,claude_batch
7566806768991341855,0.85,joy,inspirational,0.79,0.05,claude_batch
7569075819302096158,0.85,joy,entertaining,0.75,0.0,claude_batch
7570120379084115231,0.85,joy,persuasive,0.68,0.05,claude_batch
7571282322713038110,0.85,joy,informative,0.78,0.02,claude_batch
7571616084000836894,0.75,joy,persuasive,0.55,0.05,claude_batch
7572371247116438814,0.85,joy,persuasive_entertaining,0.7,0.05,claude_batch
7573493853064334623,0.85,joy,entertaining,0.78,0.05,claude_batch
7574214774007811358,0.82,joy,persuasive,0.58,0.15,claude_batch
7574415745174605086,0.87,joy,persuasive,0.72,0.05,claude_batch
MS4wLjABAAAAsbbIoyBiiNX6q6h3yGdDBxxZGr3jxCybcx3loqBFs90QFFlNKspi,0.0,unknown,unknown,0.0,0.0,claude_batch
7472165382569217326,0.65,joy,entertaining,0.75,0.15,claude_batch
7472477150210280750,0.75,trust,informative,0.8,0.05,claude_batch
7473617880777608494,-0.55,anger,confrontational,0.8,0.65,claude_batch
7474748872925957422,0.65,joy,entertaining,0.7,0.15,claude_batch
7475836079799586094,0.15,trust,entertaining,0.7,0.35,claude_batch
7477694221336464683,-0.65,surprise,entertaining,0.65,0.45,claude_batch
7478433316635479342,0.75,joy,entertaining,0.7,0.05,claude_batch
7479221767307906346,0.65,anticipation,persuasive,0.55,0.15,claude_batch
7479254519931522346,0.65,surprise,entertaining,0.75,0.35,claude_batch
7480273653460929835,-0.75,sadness,informative,0.7,0.5,claude_batch
7481077057292750126,0.65,joy,entertaining,0.65,0.1,claude_batch
7482538610130980139,0.65,surprise,entertaining,0.7,0.15,claude_batch
7483242297061035310,0.35,anticipation,persuasive,0.65,0.25,claude_batch
7483984967807143214,-0.65,anger,confrontational,0.7,0.4,claude_batch
7485126627249098030,-0.35,anticipation,persuasive,0.65,0.2,claude_batch
7485839458089110826,-0.65,anger,confrontational,0.6,0.75,claude_batch
7486582016662670634,0.65,joy,entertaining,0.7,0.15,claude_batch
7486661070959168814,0.35,surprise,entertaining,0.65,0.15,claude_batch
7488068008728956203,-0.75,sadness,confrontational,0.7,0.55,claude_batch
7490664265917926699,-0.3,disgust,entertaining,0.65,0.35,claude_batch
7493280123123240238,0.35,surprise,entertaining,0.55,0.25,claude_batch
7494010356407258411,0.3,trust,persuasive,0.75,0.6,claude_batch
7495859451337903406,0.7,joy,entertaining,0.65,0.1,claude_batch
7498457680302837038,0.65,surprise,entertaining,0.55,0.35,claude_batch
7499170343215533354,0.3,anticipation,entertaining,0.5,0.4,claude_batch
7499527512569974058,0.65,trust,persuasive|inspirational,0.8,0.1,claude_batch
7504023513435622698,-0.35,anticipation,confrontational,0.65,0.75,claude_batch
7506250133235961130,-0.65,anger,confrontational,0.75,0.55,claude_batch
7509218144108629294,0.15,anticipation,entertaining,0.55,0.2,claude_batch
7511445302725938474,-0.75,sadness,confrontational,0.65,0.6,claude_batch
7514002329088347438,0.75,trust,informative,0.9,0.05,claude_batch
7514044093329296686,-0.35,fear,persuasive,0.65,0.72,claude_batch
7516709297636642091,-0.85,sadness,confrontational,0.7,0.72,claude_batch
7521938558844783885,0.45,joy,entertaining,0.8,0.15,claude_batch
7524812448117837111,-0.35,surprise,confrontational,0.7,0.65,claude_batch
7529661233386016055,-0.65,anger,confrontational,0.65,0.75,claude_batch
7532599944348323127,0.65,joy,entertaining,0.65,0.15,claude_batch
7537423126368439565,-0.65,disgust,confrontational,0.55,0.72,claude_batch
7542623025150184718,0.65,joy,entertaining,0.65,0.15,claude_batch
7548461916193180941,0.65,trust,informative,0.85,0.05,claude_batch
7553010329060461837,-0.65,anger,confrontational,0.65,0.55,claude_batch
7558204864182930701,-0.75,disgust,confrontational,0.75,0.65,claude_batch
7558206066538974478,-0.15,surprise,entertaining,0.7,0.15,claude_batch
7562260425845263629,0.85,joy,entertaining,0.72,0.05,claude_batch
7562286780653866254,0.15,anticipation,entertaining,0.65,0.1,claude_batch
7562310038111440141,-0.35,surprise,confrontational,0.7,0.65,claude_batch
7568613851697040654,-0.65,surprise,confrontational,0.75,0.7,claude_batch
7568636259564784909,0.6,trust,persuasive,0.75,0.15,claude_batch
7573803153137683767,0.65,trust,informative,0.9,0.05,claude_batch
7573805850578406670,0.15,anticipation,entertaining,0.4,0.25,claude_batch
MS4wLjABAAAA4UjX04TzxyE2vEruFwE9TST_aKDsVH0iXauIrEL9_2H_4RT-cxqm,0.0,unknown,unknown,0.0,0.0,claude_batch
7547029231234993463,0.75,anticipation,inspirational,0.68,0.05,claude_batch
7548274285731745079,0.75,joy,entertaining,0.7,0.05,claude_batch
7548796996451093773,0.65,trust,inspirational,0.65,0.1,claude_batch
7551851723262856461,0.35,surprise,entertaining,0.75,0.1,claude_batch
7552913256466222350,-0.15,surprise,informative,0.85,0.35,claude_batch
7554818747064683789,0.0,unknown,unknown,0.0,0.0,claude_batch
7555161484557290765,0.75,joy,entertaining,0.65,0.05,claude_batch
7555250836985646349,0.85,joy,inspirational,0.7,0.05,claude_batch
7555550342683839799,0.0,unknown,unknown,0.0,0.0,claude_batch
7557879876485680439,0.65,anticipation,teasing,0.7,0.1,claude_batch
7557884929078562103,0.85,joy,entertaining,0.75,0.05,claude_batch
7558246083869101325,0.85,joy,entertaining,0.8,0.0,claude_batch
7558883597407636749,0.85,joy,inspirational,0.85,0.0,claude_batch
